"Participant","Location","Study","HPPprior","HPP","totalStudies","Item","LookingTime","ItemCenter","ItemNovel",".fitted",".resid",".scresid"
"SS2F6.A","Wisconsin","Saffran & Wilson (2003)",1,2,2,"Novel",5392.5,0.5,0,7228.87337533056,-1836.37337533056,-1.30116179849815
"SS2F7.B","Wisconsin","Saffran & Wilson (2003)",2,3,3,"Novel",6802.5,-0.5,-1,6781.59033550523,20.9096644947658,0.0148155364401889
"SS2F7.B","Wisconsin","Saffran & Wilson (2003)",2,3,3,"Novel",7298.5,0.5,0,7384.15481719306,-85.654817193059,-0.060690694760748
"SS2F8.A","Wisconsin","Saffran & Wilson (2003)",2,3,3,"Novel",5070,-0.5,-1,4889.36523541562,180.634764584375,0.127988707697087
"SS2F8.A","Wisconsin","Saffran & Wilson (2003)",2,3,3,"Novel",4053.5,0.5,0,5491.92971710345,-1438.42971710345,-1.01919894007536
"SS2M1.B","Wisconsin","Saffran & Wilson (2003)",4,5,5,"Novel",5165,-0.5,-1,4872.35443063567,292.645569364333,0.207353929474211
"SS2M1.B","Wisconsin","Saffran & Wilson (2003)",4,5,5,"Novel",5928.5,0.5,0,6809.1449494045,-880.644949404503,-0.623980711983051
"SS2M10.A","Wisconsin","Saffran & Wilson (2003)",2,3,3,"Novel",5634,-0.5,-1,6051.50127378307,-417.501273783066,-0.295820400997188
"SS2M10.A","Wisconsin","Saffran & Wilson (2003)",2,3,3,"Novel",6546.5,0.5,0,6654.06575547089,-107.565755470891,-0.0762156834364488
"SS2M13.B","Wisconsin","Saffran & Wilson (2003)",1,2,2,"Novel",13156.5,-0.5,-1,9467.91263493815,3688.58736506185,2.61354745952877
"SS2M13.B","Wisconsin","Saffran & Wilson (2003)",1,2,2,"Novel",7003.5,0.5,0,9403.36409808547,-2399.86409808547,-1.70042297931593
"SS2M15.B","Wisconsin","Saffran & Wilson (2003)",1,2,2,"Novel",5688.5,-0.5,-1,5713.3046588387,-24.8046588386951,-0.0175753335020336
"SS2M15.B","Wisconsin","Saffran & Wilson (2003)",1,2,2,"Novel",4595,0.5,0,5648.75612198601,-1053.75612198601,-0.746638580846858
"SS2M17.A","Wisconsin","Saffran & Wilson (2003)",0,1,1,"Novel",10391.5,-0.5,-1,8830.72354561498,1560.77645438502,1.10588768369375
"SS2M17.A","Wisconsin","Saffran & Wilson (2003)",0,1,1,"Novel",7085,0.5,0,8099.06199022179,-1014.06199022179,-0.718513315816341
"SS2M18.A","Wisconsin","Saffran & Wilson (2003)",2,3,3,"Novel",9680,-0.5,-1,7915.9750062571,1764.0249937429,1.24989937465253
"SS2M18.A","Wisconsin","Saffran & Wilson (2003)",2,3,3,"Novel",7405,0.5,0,8518.53948794492,-1113.53948794492,-0.788998066677111
"SS2M19.A","Wisconsin","Saffran & Wilson (2003)",0,1,1,"Novel",8078.5,-0.5,-1,6736.44567994071,1342.05432005929,0.95091218171045
"SS2M19.A","Wisconsin","Saffran & Wilson (2003)",0,1,1,"Novel",3889,0.5,0,6004.78412454752,-2115.78412454752,-1.49913820016833
"SS2M2.A","Wisconsin","Saffran & Wilson (2003)",3,4,4,"Novel",4985,-0.5,-1,5346.5505909583,-361.550590958297,-0.25617656163997
"SS2M2.A","Wisconsin","Saffran & Wilson (2003)",3,4,4,"Novel",6348.5,0.5,0,6616.22809118663,-267.728091186627,-0.189698657863717
"SS2M2.B","Wisconsin","Saffran & Wilson (2003)",1,2,2,"Novel",5697.5,-0.5,-1,5714.82528172174,-17.3252817217399,-0.0122758231127634
